"Time of Day","Process Name","PID","Operation","Path","Result","Detail","Duration"
"13:22:58,4032956","main.exe","1852","RegOpenKey","HKLM\Software\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read","0.0000031"
"13:22:58,4033079","main.exe","1852","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access","0.0000024"
"13:22:58,4033151","main.exe","1852","RegOpenKey","HKCU\Software\Policies\Microsoft\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read","0.0000023"
"13:22:58,4033241","main.exe","1852","RegOpenKey","HKCU\Control Panel\Desktop\LanguageConfiguration","NAME NOT FOUND","Desired Access: Read","0.0000020"
"13:22:58,4033307","main.exe","1852","RegCloseKey","HKCU","SUCCESS","","0.0000010"
"13:22:58,4038949","main.exe","1852","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS","Desired Access: Query Value","0.0000092"
"13:22:58,4039201","main.exe","1852","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders\Cache","SUCCESS","Type: REG_SZ, Length: 120, Data: C:\Users\MegaComp\AppData\Local\Microsoft\Windows\INetCache","0.0000043"
"13:22:58,4039318","main.exe","1852","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS","","0.0000014"
"13:22:58,4039424","main.exe","1852","QuerySecurityFile","D:\Documents\C++\os_labs\3\src\build\child.exe","SUCCESS","Information: Owner, Group, DACL, SACL, Label, Attribute, Process Trust Label, 0x100","0.0000019"
"13:22:58,4040346","main.exe","1852","CreateFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened","0.0000178"
"13:22:58,4040675","main.exe","1852","QueryBasicInformationFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","CreationTime: 13.11.2024 19:43:28, LastAccessTime: 26.12.2024 13:22:58, LastWriteTime: 13.11.2024 19:43:28, ChangeTime: 13.11.2024 22:29:25, FileAttributes: A","0.0000020"
"13:22:58,4040746","main.exe","1852","CloseFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","","0.0000055"
"13:22:58,4040974","main.exe","1852","QueryBasicInformationFile","D:\Documents\C++\os_labs\3\src\build\child.exe","SUCCESS","CreationTime: 26.12.2024 13:22:32, LastAccessTime: 26.12.2024 13:22:58, LastWriteTime: 26.12.2024 13:22:33, ChangeTime: 26.12.2024 13:22:33, FileAttributes: A","0.0000011"
"13:22:58,4041456","main.exe","1852","CloseFile","D:\Documents\C++\os_labs\3\src\build\child.exe","SUCCESS","","0.0000056"
"13:22:58,4318701","main.exe","1852","CreateFile","C:\Windows\System32\kernel.appcore.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000122"
"13:22:58,4318917","main.exe","1852","QueryBasicInformationFile","C:\Windows\System32\kernel.appcore.dll","SUCCESS","CreationTime: 18.12.2023 14:57:47, LastAccessTime: 26.12.2024 13:22:58, LastWriteTime: 18.12.2023 14:57:47, ChangeTime: 11.12.2024 6:57:23, FileAttributes: A","0.0000022"
"13:22:58,4319004","main.exe","1852","CloseFile","C:\Windows\System32\kernel.appcore.dll","SUCCESS","","0.0000055"
"13:22:58,4320309","main.exe","1852","CreateFile","C:\Windows\System32\kernel.appcore.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000194"
"13:22:58,4320628","main.exe","1852","CreateFileMapping","C:\Windows\System32\kernel.appcore.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE","0.0000029"
"13:22:58,4320803","main.exe","1852","CreateFileMapping","C:\Windows\System32\kernel.appcore.dll","SUCCESS","SyncType: SyncTypeOther","0.0000012"
"13:22:58,4321791","main.exe","1852","Load Image","C:\Windows\System32\kernel.appcore.dll","SUCCESS","Image Base: 0x7ffecccf0000, Image Size: 0x12000","0.0000000"
"13:22:58,4323223","main.exe","1852","Load Image","C:\Windows\System32\msvcrt.dll","SUCCESS","Image Base: 0x7ffed0d70000, Image Size: 0x9e000","0.0000000"
"13:22:58,4324226","main.exe","1852","CloseFile","C:\Windows\System32\kernel.appcore.dll","SUCCESS","","0.0000084"
"13:22:58,4325408","main.exe","1852","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\Session Manager","REPARSE","Desired Access: Query Value, Enumerate Sub Keys","0.0000053"
"13:22:58,4325531","main.exe","1852","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","Desired Access: Query Value, Enumerate Sub Keys","0.0000043"
"13:22:58,4325636","main.exe","1852","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\ResourcePolicies","NAME NOT FOUND","Length: 24","0.0000026"
"13:22:58,4325724","main.exe","1852","RegCloseKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","","0.0000012"
"13:22:58,4326313","main.exe","1852","Thread Exit","","SUCCESS","Thread ID: 16256, User Time: 0.0000000, Kernel Time: 0.0156250","0.0000000"
"13:22:58,4326371","main.exe","1852","Thread Exit","","SUCCESS","Thread ID: 3972, User Time: 0.0000000, Kernel Time: 0.0000000","0.0000000"
"13:22:58,4326493","main.exe","1852","Thread Exit","","SUCCESS","Thread ID: 2404, User Time: 0.0000000, Kernel Time: 0.0000000","0.0000000"
"13:22:58,4327241","main.exe","1852","RegQueryValue","HKLM\System\CurrentControlSet\Control\Notifications\418A073AA3BC8075","BUFFER TOO SMALL","Length: 0","0.0000329"
"13:22:58,4327682","main.exe","1852","RegQueryValue","HKLM\System\CurrentControlSet\Control\Notifications\418A073AA3BC8075","SUCCESS","Type: REG_BINARY, Length: 364, Data: 01 00 04 80 00 00 00 00 00 00 00 00 00 00 00 00","0.0000245"
"13:22:58,4328198","main.exe","1852","Thread Exit","","SUCCESS","Thread ID: 2848, User Time: 0.0156250, Kernel Time: 0.0312500","0.0000000"
"13:22:58,4329970","main.exe","1852","Process Exit","","SUCCESS","Exit Status: 0, User Time: 0.0156250 seconds, Kernel Time: 0.0468750 seconds, Private Bytes: 1 036 288, Peak Private Bytes: 1 036 288, Working Set: 5 087 232, Peak Working Set: 5 091 328","0.0000000"
"13:22:58,4330147","main.exe","1852","RegOpenKey","HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3625250397-663208371-1183754527-1001","SUCCESS","Desired Access: All Access","0.0000049"
"13:22:58,4330327","main.exe","1852","RegQueryValue","HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3625250397-663208371-1183754527-1001\\Device\HarddiskVolume2\Documents\C++\os_labs\3\src\build\main.exe","NAME NOT FOUND","Length: 40","0.0000070"
"13:22:58,4330444","main.exe","1852","RegCloseKey","HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3625250397-663208371-1183754527-1001","SUCCESS","","0.0000016"
"13:22:58,4330677","main.exe","1852","CloseFile","D:\Documents\C++\os_labs\3\src\build","SUCCESS","","0.0000069"
"13:22:58,4331085","main.exe","1852","RegCloseKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","","0.0000013"
"13:22:58,4331136","main.exe","1852","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions","SUCCESS","","0.0000010"
"13:22:58,4331214","main.exe","1852","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options","SUCCESS","","0.0000009"
"13:22:58,4331255","main.exe","1852","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows NT\CurrentVersion","SUCCESS","","0.0000013"
