"Time of Day","Process Name","PID","Operation","Path","Result","Detail","Duration"
"13:13:09,0216474","main.exe","816","QueryStandardInformationFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","AllocationSize: 4 075 520, EndOfFile: 4 075 290, NumberOfLinks: 2, DeletePending: False, Directory: False","0.0000011"
"13:13:09,0216574","main.exe","816","CreateFileMapping","C:\Windows\apppatch\sysmain.sdb","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE","0.0000026"
"13:13:09,0216672","main.exe","816","QueryStandardInformationFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","AllocationSize: 4 075 520, EndOfFile: 4 075 290, NumberOfLinks: 2, DeletePending: False, Directory: False","0.0000013"
"13:13:09,0216821","main.exe","816","CreateFileMapping","C:\Windows\apppatch\sysmain.sdb","SUCCESS","SyncType: SyncTypeOther","0.0000011"
"13:13:09,0217191","main.exe","816","QueryStandardInformationFile","D:\Documents\C++\os_labs\1\src\build\child.exe","SUCCESS","AllocationSize: 73 728, EndOfFile: 69 902, NumberOfLinks: 1, DeletePending: False, Directory: False","0.0000014"
"13:13:09,0217327","main.exe","816","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS","Desired Access: Read","0.0000062"
"13:13:09,0217457","main.exe","816","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers\D:\Documents\C++\os_labs\1\src\build\child.exe","NAME NOT FOUND","Length: 1 024","0.0000024"
"13:13:09,0217550","main.exe","816","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS","","0.0000030"
"13:13:09,0217666","main.exe","816","RegOpenKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS","Desired Access: Read","0.0000038"
"13:13:09,0217762","main.exe","816","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers\D:\Documents\C++\os_labs\1\src\build\child.exe","NAME NOT FOUND","Length: 1 024","0.0000024"
"13:13:09,0217843","main.exe","816","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS","","0.0000017"
"13:13:09,0217924","main.exe","816","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Custom\child.exe","NAME NOT FOUND","Desired Access: Read","0.0000037"
"13:13:09,0218706","main.exe","816","QueryStandardInformationFile","D:\Documents\C++\os_labs\1\src\build\child.exe","SUCCESS","AllocationSize: 73 728, EndOfFile: 69 902, NumberOfLinks: 1, DeletePending: False, Directory: False","0.0000021"
"13:13:09,0218843","main.exe","816","CreateFileMapping","D:\Documents\C++\os_labs\1\src\build\child.exe","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE","0.0000021"
"13:13:09,0218941","main.exe","816","QueryStandardInformationFile","D:\Documents\C++\os_labs\1\src\build\child.exe","SUCCESS","AllocationSize: 73 728, EndOfFile: 69 902, NumberOfLinks: 1, DeletePending: False, Directory: False","0.0000010"
"13:13:09,0219091","main.exe","816","CreateFileMapping","D:","SUCCESS","SyncType: SyncTypeOther","0.0000009"
"13:13:09,0222824","main.exe","816","CloseFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","","0.0000070"
"13:13:09,0223373","main.exe","816","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\SideBySide","SUCCESS","Desired Access: Read","0.0000059"
"13:13:09,0223485","main.exe","816","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\PreferExternalManifest","NAME NOT FOUND","Length: 20","0.0000025"
"13:13:09,0223563","main.exe","816","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide","SUCCESS","","0.0000011"
"13:13:09,0223803","main.exe","816","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access","0.0000032"
"13:13:09,0223919","main.exe","816","RegOpenKey","HKCU\Control Panel\Desktop\MuiCached\MachineLanguageConfiguration","NAME NOT FOUND","Desired Access: Read","0.0000061"
"13:13:09,0224037","main.exe","816","RegCloseKey","HKCU","SUCCESS","","0.0000011"
"13:13:09,0224115","main.exe","816","RegOpenKey","HKLM\Software\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read","0.0000034"
"13:13:09,0224230","main.exe","816","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access","0.0000023"
"13:13:09,0224312","main.exe","816","RegOpenKey","HKCU\Software\Policies\Microsoft\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read","0.0000031"
"13:13:09,0224387","main.exe","816","RegOpenKey","HKCU\Control Panel\Desktop\LanguageConfiguration","NAME NOT FOUND","Desired Access: Read","0.0000021"
"13:13:09,0224452","main.exe","816","RegCloseKey","HKCU","SUCCESS","","0.0000008"
"13:13:09,0224513","main.exe","816","RegOpenKey","HKLM\Software\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read","0.0000019"
"13:13:09,0224593","main.exe","816","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access","0.0000021"
"13:13:09,0224668","main.exe","816","RegOpenKey","HKCU\Software\Policies\Microsoft\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read","0.0000018"
"13:13:09,0224730","main.exe","816","RegOpenKey","HKCU\Control Panel\Desktop","SUCCESS","Desired Access: Read","0.0000022"
"13:13:09,0224801","main.exe","816","RegQueryValue","HKCU\Control Panel\Desktop\PreferredUILanguages","NAME NOT FOUND","Length: 12","0.0000030"
"13:13:09,0224913","main.exe","816","RegCloseKey","HKCU\Control Panel\Desktop","SUCCESS","","0.0000012"
"13:13:09,0224967","main.exe","816","RegCloseKey","HKCU","SUCCESS","","0.0000009"
"13:13:09,0225024","main.exe","816","RegOpenKey","HKLM\Software\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read","0.0000021"
"13:13:09,0225105","main.exe","816","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access","0.0000023"
"13:13:09,0225182","main.exe","816","RegOpenKey","HKCU\Control Panel\Desktop\MuiCached","SUCCESS","Desired Access: Read","0.0000022"
"13:13:09,0225250","main.exe","816","RegQueryValue","HKCU\Control Panel\Desktop\MuiCached\MachinePreferredUILanguages","BUFFER OVERFLOW","Length: 12","0.0000020"
"13:13:09,0225308","main.exe","816","RegQueryValue","HKCU\Control Panel\Desktop\MuiCached\MachinePreferredUILanguages","SUCCESS","Type: REG_MULTI_SZ, Length: 12, Data: ru-RU","0.0000016"
"13:13:09,0225380","main.exe","816","RegCloseKey","HKCU\Control Panel\Desktop\MuiCached","SUCCESS","","0.0000010"
"13:13:09,0225458","main.exe","816","RegCloseKey","HKCU","SUCCESS","","0.0000010"
"13:13:09,0225522","main.exe","816","RegOpenKey","HKLM\Software\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read","0.0000019"
"13:13:09,0225601","main.exe","816","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access","0.0000020"
"13:13:09,0225670","main.exe","816","RegOpenKey","HKCU\Software\Policies\Microsoft\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read","0.0000018"
"13:13:09,0225754","main.exe","816","RegOpenKey","HKCU\Control Panel\Desktop","SUCCESS","Desired Access: Read","0.0000018"
"13:13:09,0225813","main.exe","816","RegQueryValue","HKCU\Control Panel\Desktop\PreferredUILanguages","NAME NOT FOUND","Length: 12","0.0000026"
"13:13:09,0225883","main.exe","816","RegCloseKey","HKCU\Control Panel\Desktop","SUCCESS","","0.0000010"
"13:13:09,0225932","main.exe","816","RegCloseKey","HKCU","SUCCESS","","0.0000009"
"13:13:09,0225992","main.exe","816","RegOpenKey","HKLM\Software\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read","0.0000018"
"13:13:09,0226068","main.exe","816","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access","0.0000020"
"13:13:09,0226138","main.exe","816","RegOpenKey","HKCU\Software\Policies\Microsoft\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read","0.0000017"
"13:13:09,0226197","main.exe","816","RegOpenKey","HKCU\Control Panel\Desktop\LanguageConfiguration","NAME NOT FOUND","Desired Access: Read","0.0000016"
"13:13:09,0226256","main.exe","816","RegCloseKey","HKCU","SUCCESS","","0.0000009"
"13:13:09,0230719","main.exe","816","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS","Desired Access: Query Value","0.0000052"
"13:13:09,0230831","main.exe","816","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders\Cache","SUCCESS","Type: REG_SZ, Length: 120, Data: C:\Users\MegaComp\AppData\Local\Microsoft\Windows\INetCache","0.0000033"
"13:13:09,0230936","main.exe","816","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS","","0.0000013"
"13:13:09,0231036","main.exe","816","QuerySecurityFile","D:\Documents\C++\os_labs\1\src\build\child.exe","SUCCESS","Information: Owner, Group, DACL, SACL, Label, Attribute, Process Trust Label, 0x100","0.0000017"
"13:13:09,0231825","main.exe","816","CreateFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened","0.0000154"
"13:13:09,0232118","main.exe","816","QueryBasicInformationFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","CreationTime: 13.11.2024 19:43:28, LastAccessTime: 26.12.2024 13:13:09, LastWriteTime: 13.11.2024 19:43:28, ChangeTime: 13.11.2024 22:29:25, FileAttributes: A","0.0000020"
"13:13:09,0232182","main.exe","816","CloseFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","","0.0000052"
"13:13:09,0232390","main.exe","816","QueryBasicInformationFile","D:\Documents\C++\os_labs\1\src\build\child.exe","SUCCESS","CreationTime: 26.12.2024 13:12:53, LastAccessTime: 26.12.2024 13:13:09, LastWriteTime: 26.12.2024 13:12:53, ChangeTime: 26.12.2024 13:12:53, FileAttributes: A","0.0000011"
"13:13:09,0232821","main.exe","816","CloseFile","D:\Documents\C++\os_labs\1\src\build\child.exe","SUCCESS","","0.0000053"
"13:13:09,0292474","main.exe","816","CreateFile","C:\Windows\System32\kernel.appcore.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000149"
"13:13:09,0292708","main.exe","816","QueryBasicInformationFile","C:\Windows\System32\kernel.appcore.dll","SUCCESS","CreationTime: 18.12.2023 14:57:47, LastAccessTime: 26.12.2024 13:13:09, LastWriteTime: 18.12.2023 14:57:47, ChangeTime: 11.12.2024 6:57:23, FileAttributes: A","0.0000049"
"13:13:09,0292826","main.exe","816","CloseFile","C:\Windows\System32\kernel.appcore.dll","SUCCESS","","0.0000059"
"13:13:09,0293832","main.exe","816","CreateFile","C:\Windows\System32\kernel.appcore.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000180"
"13:13:09,0294116","main.exe","816","CreateFileMapping","C:\Windows\System32\kernel.appcore.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE","0.0000026"
"13:13:09,0294291","main.exe","816","CreateFileMapping","C:\Windows\System32\kernel.appcore.dll","SUCCESS","SyncType: SyncTypeOther","0.0000011"
"13:13:09,0295282","main.exe","816","Load Image","C:\Windows\System32\kernel.appcore.dll","SUCCESS","Image Base: 0x7ffecccf0000, Image Size: 0x12000","0.0000000"
"13:13:09,0296896","main.exe","816","Load Image","C:\Windows\System32\msvcrt.dll","SUCCESS","Image Base: 0x7ffed0d70000, Image Size: 0x9e000","0.0000000"
"13:13:09,0297910","main.exe","816","CloseFile","C:\Windows\System32\kernel.appcore.dll","SUCCESS","","0.0000075"
"13:13:09,0299039","main.exe","816","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\Session Manager","REPARSE","Desired Access: Query Value, Enumerate Sub Keys","0.0000063"
"13:13:09,0299173","main.exe","816","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","Desired Access: Query Value, Enumerate Sub Keys","0.0000040"
"13:13:09,0299276","main.exe","816","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\ResourcePolicies","NAME NOT FOUND","Length: 24","0.0000034"
"13:13:09,0299374","main.exe","816","RegCloseKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","","0.0000012"
"13:13:09,0300043","main.exe","816","Thread Exit","","SUCCESS","Thread ID: 15492, User Time: 0.0000000, Kernel Time: 0.0156250","0.0000000"
"13:13:09,0300070","main.exe","816","Thread Exit","","SUCCESS","Thread ID: 15496, User Time: 0.0000000, Kernel Time: 0.0156250","0.0000000"
"13:13:09,0300184","main.exe","816","Thread Exit","","SUCCESS","Thread ID: 15488, User Time: 0.0000000, Kernel Time: 0.0156250","0.0000000"
"13:13:09,0300717","main.exe","816","RegQueryValue","HKLM\System\CurrentControlSet\Control\Notifications\418A073AA3BC8075","BUFFER TOO SMALL","Length: 0","0.0000323"
"13:13:09,0301144","main.exe","816","RegQueryValue","HKLM\System\CurrentControlSet\Control\Notifications\418A073AA3BC8075","SUCCESS","Type: REG_BINARY, Length: 364, Data: 01 00 04 80 00 00 00 00 00 00 00 00 00 00 00 00","0.0000240"
"13:13:09,0301650","main.exe","816","Thread Exit","","SUCCESS","Thread ID: 7720, User Time: 0.0000000, Kernel Time: 0.0156250","0.0000000"
"13:13:09,0303451","main.exe","816","Process Exit","","SUCCESS","Exit Status: 0, User Time: 0.0000000 seconds, Kernel Time: 0.0625000 seconds, Private Bytes: 1 019 904, Peak Private Bytes: 1 019 904, Working Set: 5 033 984, Peak Working Set: 5 038 080","0.0000000"
"13:13:09,0303588","main.exe","816","RegOpenKey","HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3625250397-663208371-1183754527-1001","SUCCESS","Desired Access: All Access","0.0000044"
"13:13:09,0303672","main.exe","816","RegQueryValue","HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3625250397-663208371-1183754527-1001\\Device\HarddiskVolume2\Documents\C++\os_labs\1\src\build\main.exe","NAME NOT FOUND","Length: 40","0.0000061"
"13:13:09,0303771","main.exe","816","RegCloseKey","HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3625250397-663208371-1183754527-1001","SUCCESS","","0.0000039"
"13:13:09,0304034","main.exe","816","CloseFile","D:\Documents\C++\os_labs\1\src\build","SUCCESS","","0.0000070"
"13:13:09,0304451","main.exe","816","RegCloseKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","","0.0000015"
"13:13:09,0304498","main.exe","816","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions","SUCCESS","","0.0000009"
"13:13:09,0304596","main.exe","816","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options","SUCCESS","","0.0000014"
"13:13:09,0304643","main.exe","816","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows NT\CurrentVersion","SUCCESS","","0.0000010"
